txn_id,customer_id,ticker,quantity,price,timestamp,txn_type
T30965,C471,NFLX,10,300,invalid_time,SELL
T30966,C9999,TSLA,10,-50,2026-04-24 08:41:32.712157,BUY
T30967,C9999,GOOGL,10,100,2026-04-24 02:37:32.712157,SELL
T30968,C9999,AMD,1,-50,2026-04-23 20:44:32.712157,SELL
T30969,C459,AMZN,5,-50,invalid_time,BUY
T30970,C9999,AMD,10,-50,2026-04-23 23:54:32.712157,SELL
T30971,C9999,AAPL,5,300,2026-04-24 10:31:32.712157,SELL
T30972,C790,AMZN,1,-50,invalid_time,SELL
T30973,C729,AMZN,0,100,2026-04-24 03:31:32.712157,BUY
T30974,C880,INTC,0,300,invalid_time,BUY
T30975,C519,META,10,100,invalid_time,BUY
T30976,C843,TSLA,10,200,invalid_time,SELL
T30977,C747,NVDA,0,300,invalid_time,SELL
T30978,C949,NFLX,0,300,invalid_time,SELL
T30979,C9999,GOOGL,10,200,2026-04-24 03:10:32.712157,SELL
T30980,C498,GOOGL,1,100,invalid_time,BUY
T30981,C1,NVDA,5,200,2026-04-24 00:43:32.712157,SELL
T30982,C9999,GOOGL,5,300,2026-04-24 09:25:32.712157,BUY
T30983,C9999,AMZN,-3,-50,invalid_time,SELL
T30984,C915,AAPL,5,200,2026-04-24 07:57:32.712157,SELL
T30985,C268,INTC,10,100,invalid_time,BUY
T30986,C9999,NVDA,0,200,invalid_time,SELL
T30987,C9999,NVDA,5,-50,invalid_time,BUY
T30988,C9999,AAPL,5,-50,2026-04-24 04:30:32.712157,SELL
T30989,C423,NVDA,0,100,2026-04-23 23:09:32.712157,BUY
T30990,C91,INTC,5,-50,2026-04-23 21:49:32.712157,BUY
T30991,C9999,AMZN,-3,300,2026-04-23 22:50:32.712157,SELL
T30992,C732,MSFT,10,200,invalid_time,BUY
T30993,C9999,NFLX,-3,200,2026-04-23 21:54:32.712157,BUY
T30994,C9999,META,1,200,2026-04-23 21:29:32.712157,SELL
T30995,C9999,TSLA,5,100,invalid_time,BUY
T30996,C9999,MSFT,10,300,invalid_time,BUY
T30997,C9999,AMD,5,-50,2026-04-23 20:41:32.712157,BUY
T30998,C9999,GOOGL,-3,200,invalid_time,SELL
T30999,C638,AAPL,-3,-50,invalid_time,SELL
T31000,C847,TSLA,1,-50,2026-04-24 03:25:32.712157,BUY
T31001,C717,INTC,5,300,2026-04-23 19:48:32.712157,SELL
T31002,C621,GOOGL,10,200,invalid_time,SELL
T31003,C357,META,5,100,invalid_time,BUY
T31004,C9999,NFLX,-3,300,invalid_time,BUY
T31005,C547,AMZN,0,200,2026-04-24 02:09:32.712157,SELL
T31006,C9999,META,1,200,invalid_time,SELL
T31007,C195,GOOGL,-3,100,2026-04-24 11:57:32.712157,BUY
T31008,C9999,TSLA,1,200,2026-04-23 23:18:32.712157,SELL
T31009,C863,INTC,5,100,2026-04-23 19:49:32.712157,BUY
T31010,C9999,GOOGL,5,300,2026-04-24 03:27:32.712157,BUY
T31011,C9999,AMD,5,200,invalid_time,BUY
T31012,C948,MSFT,0,300,invalid_time,BUY
T31013,C9999,AAPL,1,300,2026-04-23 23:08:32.712157,SELL
T31014,C750,NVDA,0,-50,2026-04-24 09:40:32.712157,BUY
T31015,C9999,NFLX,5,200,invalid_time,SELL
T31016,C9999,AMZN,10,-50,2026-04-23 23:34:32.712157,BUY
T31017,C9999,NFLX,-3,100,invalid_time,SELL
T31018,C9999,META,1,100,2026-04-24 00:40:32.712157,SELL
T31019,C9999,AMZN,-3,200,invalid_time,BUY
T31020,C922,NVDA,10,100,invalid_time,SELL
T31021,C472,AMZN,0,100,invalid_time,SELL
T31022,C370,NFLX,-3,100,2026-04-24 00:20:32.712157,SELL
T31023,C9999,NVDA,10,300,2026-04-24 02:27:32.712157,BUY
T31024,C9999,AMD,0,300,invalid_time,BUY
T31025,C93,AMZN,5,300,invalid_time,SELL
T31026,C9999,INTC,1,-50,2026-04-24 00:24:32.712157,SELL
T31027,C365,TSLA,10,300,invalid_time,BUY
T31028,C9999,NVDA,0,200,invalid_time,SELL
T31029,C9999,INTC,5,-50,2026-04-24 03:39:32.712157,SELL
T31030,C794,META,5,200,invalid_time,BUY
T31031,C345,AMD,10,-50,2026-04-24 02:00:32.712157,SELL
T31032,C9999,NVDA,5,300,invalid_time,BUY
T31033,C9999,MSFT,5,-50,2026-04-23 22:05:32.712157,SELL
T31034,C208,MSFT,-3,200,invalid_time,SELL
T31035,C9999,AAPL,10,200,2026-04-23 20:16:32.712157,BUY
T31036,C222,TSLA,-3,100,2026-04-24 03:50:32.712157,SELL
T31037,C9999,AAPL,-3,300,invalid_time,SELL
T31038,C9999,MSFT,5,300,invalid_time,BUY
T31039,C863,INTC,0,-50,2026-04-23 20:40:32.712157,BUY
T31040,C9999,GOOGL,1,100,2026-04-23 23:24:32.712157,SELL
T31041,C785,MSFT,10,-50,invalid_time,SELL
T31042,C121,GOOGL,10,200,invalid_time,SELL
T31043,C9999,GOOGL,0,300,invalid_time,BUY
T31044,C9999,TSLA,5,200,invalid_time,BUY
T31045,C411,META,10,300,2026-04-23 22:03:32.712157,SELL
T31046,C542,NVDA,-3,300,invalid_time,SELL
T31047,C58,META,-3,100,2026-04-24 05:56:32.712157,BUY
T31048,C9999,AMD,1,300,invalid_time,SELL
T31049,C569,AMZN,10,-50,invalid_time,SELL
T31050,C903,AMZN,0,200,invalid_time,BUY
T31051,C493,NVDA,1,300,2026-04-23 23:41:32.712157,BUY
T31052,C9999,INTC,1,200,invalid_time,BUY
T31053,C487,AAPL,-3,200,2026-04-24 03:23:32.712157,SELL
T31054,C9999,INTC,1,300,2026-04-24 02:11:32.712157,SELL
T31055,C9999,MSFT,1,100,2026-04-24 09:07:32.712157,SELL
T31056,C759,NVDA,-3,300,2026-04-24 09:40:32.712157,SELL
T31057,C417,AMZN,5,100,invalid_time,SELL
T31058,C707,NFLX,1,300,invalid_time,SELL
T31059,C79,AMZN,10,100,2026-04-24 09:50:32.712157,BUY
T31060,C412,TSLA,10,300,2026-04-23 23:52:32.712157,SELL
T31061,C9999,NFLX,5,100,invalid_time,BUY
T31062,C9999,AMZN,-3,300,2026-04-23 22:57:32.712157,BUY
T31063,C830,AMD,10,300,2026-04-24 04:54:32.712157,SELL
T31064,C9999,AMD,5,100,invalid_time,BUY
T31065,C9999,AAPL,1,-50,invalid_time,SELL
T31066,C9999,INTC,10,300,invalid_time,SELL
T31067,C9999,NFLX,-3,300,2026-04-24 09:35:32.712157,SELL
T31068,C9999,MSFT,10,200,invalid_time,SELL
T31069,C623,MSFT,10,-50,invalid_time,BUY
T31070,C9999,AAPL,0,-50,invalid_time,BUY
T31071,C276,INTC,5,300,2026-04-24 04:19:32.712157,SELL
T31072,C781,AMZN,0,-50,invalid_time,SELL
T31073,C9999,AAPL,10,100,invalid_time,BUY
T31074,C9999,MSFT,0,100,invalid_time,BUY
T31075,C126,AMZN,1,100,2026-04-24 00:24:32.712157,SELL
T31076,C995,NFLX,10,300,invalid_time,SELL
T31077,C970,META,0,100,2026-04-24 08:56:32.712157,BUY
T31078,C536,AMZN,0,300,invalid_time,SELL
T31079,C969,MSFT,0,100,2026-04-24 08:54:32.712157,SELL
T31080,C850,META,10,200,2026-04-23 23:42:32.712157,BUY
T31081,C9999,AMD,1,300,invalid_time,SELL
T31082,C901,MSFT,-3,200,invalid_time,SELL
T31083,C9999,MSFT,-3,100,2026-04-23 21:43:32.712157,BUY
T31084,C936,INTC,5,300,2026-04-24 02:36:32.712157,SELL
T31085,C83,AMZN,10,-50,2026-04-23 20:17:32.712157,SELL
T31086,C9999,MSFT,1,100,invalid_time,BUY
T31087,C318,INTC,5,100,invalid_time,BUY
T31088,C9999,NFLX,1,100,2026-04-24 04:10:32.712157,SELL
T31089,C474,META,10,300,2026-04-24 04:57:32.712157,BUY
T31090,C143,AMZN,0,-50,invalid_time,BUY
T31091,C686,AAPL,10,300,invalid_time,SELL
T31092,C550,AMD,5,300,invalid_time,BUY
T31093,C968,AAPL,-3,-50,2026-04-24 04:01:32.712157,SELL
T31094,C897,INTC,10,200,2026-04-24 04:56:32.712157,BUY
T31095,C9999,AMD,-3,300,2026-04-24 11:02:32.712157,SELL
T31096,C9999,AAPL,-3,100,invalid_time,SELL
T31097,C9999,META,5,200,invalid_time,BUY
T31098,C620,AMZN,1,200,invalid_time,BUY
T31099,C402,NVDA,10,300,invalid_time,BUY
T31100,C290,NVDA,1,-50,2026-04-24 10:02:32.712157,BUY
T31101,C9999,INTC,5,300,2026-04-24 03:13:32.712157,SELL
T31102,C446,TSLA,0,200,invalid_time,SELL
T31103,C852,AAPL,10,100,invalid_time,BUY
T31104,C9999,AMD,-3,-50,2026-04-24 09:59:32.712157,BUY
T31105,C9999,MSFT,1,200,invalid_time,BUY
T31106,C9999,NVDA,1,300,2026-04-24 08:52:32.712157,BUY
T31107,C426,INTC,5,300,invalid_time,SELL
T31108,C96,NVDA,1,100,invalid_time,SELL
T31109,C535,INTC,-3,300,2026-04-24 02:59:32.712157,BUY
T31110,C9999,INTC,10,300,2026-04-23 22:47:32.712157,BUY
T31111,C965,NVDA,1,-50,2026-04-23 23:12:32.712157,BUY
T31112,C489,INTC,5,300,invalid_time,SELL
T31113,C9999,MSFT,0,300,invalid_time,SELL
T31114,C183,INTC,1,100,invalid_time,SELL
T31115,C937,AMD,0,200,2026-04-23 20:25:32.712157,SELL
T31116,C866,AMZN,5,100,2026-04-24 08:33:32.712157,SELL
T31117,C915,META,-3,200,2026-04-24 07:52:32.712157,BUY
T31118,C928,MSFT,-3,100,2026-04-24 01:11:32.712157,SELL
T31119,C362,AMD,5,200,invalid_time,SELL
T31120,C466,GOOGL,0,-50,invalid_time,BUY
T31121,C9999,AAPL,5,-50,2026-04-24 02:15:32.712157,BUY
T31122,C9999,AAPL,-3,100,2026-04-24 09:08:32.712157,BUY
T31123,C507,META,-3,300,2026-04-24 05:44:32.712157,SELL
T31124,C9999,AMD,1,200,invalid_time,SELL
T31125,C9999,MSFT,10,-50,invalid_time,SELL
T31126,C9999,META,-3,200,2026-04-23 22:48:32.712157,SELL
T31127,C812,INTC,0,200,invalid_time,SELL
T31128,C9999,NVDA,5,100,2026-04-24 09:02:32.712157,BUY
T31129,C9999,INTC,5,-50,2026-04-24 12:14:32.712157,BUY
T31130,C414,AAPL,-3,300,2026-04-23 19:39:32.712157,SELL
T31131,C9999,AAPL,0,300,2026-04-23 21:53:32.712157,BUY
T31132,C9999,MSFT,10,300,invalid_time,SELL
T31133,C89,GOOGL,10,-50,invalid_time,BUY
T31134,C306,NVDA,5,200,invalid_time,SELL
T31135,C270,MSFT,10,200,invalid_time,SELL
T31136,C933,AMD,1,300,2026-04-24 04:45:32.712157,SELL
T31137,C9999,NFLX,0,-50,invalid_time,BUY
T31138,C9999,META,10,300,invalid_time,SELL
T31139,C9999,MSFT,1,200,invalid_time,BUY
T31140,C9999,AMD,10,200,2026-04-24 08:06:32.712157,BUY
T31141,C431,NVDA,5,-50,invalid_time,BUY
T31142,C9999,NFLX,-3,100,2026-04-24 07:06:32.712157,BUY
T31143,C9999,AMD,5,100,invalid_time,SELL
T31144,C807,AAPL,1,-50,invalid_time,SELL
T31145,C9999,TSLA,0,-50,invalid_time,BUY
T31146,C9999,META,5,200,invalid_time,SELL
T31147,C781,MSFT,0,200,invalid_time,SELL
T31148,C552,AMZN,1,100,2026-04-24 03:05:32.712157,SELL
T31149,C343,NVDA,-3,200,invalid_time,BUY
T31150,C180,MSFT,10,100,2026-04-24 03:00:32.712157,SELL
T31151,C9999,META,10,-50,2026-04-24 11:59:32.712157,BUY
T31152,C9999,NVDA,0,300,invalid_time,BUY
T31153,C23,INTC,1,200,invalid_time,SELL
T31154,C9999,INTC,-3,300,invalid_time,BUY
T31155,C9999,MSFT,1,-50,invalid_time,SELL
T31156,C879,INTC,-3,200,2026-04-23 19:38:32.712157,SELL
T31157,C615,AAPL,0,200,invalid_time,SELL
T31158,C9999,META,10,300,2026-04-24 11:50:32.712157,SELL
T31159,C9999,META,10,200,invalid_time,SELL
T31160,C121,TSLA,5,-50,2026-04-24 03:06:32.712157,SELL
T31161,C9999,AMD,-3,300,invalid_time,BUY
T31162,C9999,AMZN,1,100,invalid_time,BUY
T31163,C9999,META,-3,-50,2026-04-24 07:39:32.712157,BUY
T31164,C9999,AAPL,5,-50,invalid_time,BUY
T31165,C9999,INTC,10,100,2026-04-23 21:18:32.712157,BUY
T31166,C721,AAPL,0,200,invalid_time,SELL
T31167,C9999,GOOGL,10,300,invalid_time,BUY
T31168,C22,INTC,1,300,invalid_time,SELL
T31169,C9999,NVDA,-3,300,2026-04-24 09:54:32.712157,BUY
T31170,C95,NFLX,10,-50,2026-04-24 06:50:32.712157,BUY
T31171,C9999,AMD,1,300,2026-04-24 01:05:32.712157,SELL
T31172,C9999,NFLX,0,-50,2026-04-23 22:46:32.712157,BUY
T31173,C624,NVDA,5,100,2026-04-24 01:24:32.712157,BUY
T31174,C612,MSFT,0,100,invalid_time,BUY
T31175,C9999,INTC,-3,100,2026-04-24 07:56:32.712157,SELL
T31176,C9999,META,0,300,invalid_time,BUY
T31177,C931,TSLA,10,300,2026-04-23 22:50:32.712157,BUY
T31178,C9999,MSFT,1,200,invalid_time,BUY
T31179,C198,INTC,-3,100,2026-04-24 11:36:32.712157,BUY
T31180,C9999,AMD,0,-50,invalid_time,SELL
T31181,C9999,NFLX,1,-50,invalid_time,BUY
T31182,C165,NVDA,0,-50,2026-04-24 12:11:32.712157,SELL
T31183,C4,INTC,5,200,invalid_time,SELL
T31184,C950,NFLX,1,300,2026-04-24 09:29:32.712157,BUY
T31185,C64,NFLX,5,200,2026-04-23 20:53:32.712157,SELL
T31186,C389,TSLA,10,-50,2026-04-24 02:01:32.712157,SELL
T31187,C536,MSFT,0,200,invalid_time,BUY
T31188,C562,AMD,-3,-50,2026-04-23 20:16:32.712157,BUY
T31189,C9999,MSFT,-3,200,2026-04-24 01:35:32.712157,SELL
T31190,C9999,INTC,10,300,invalid_time,BUY
T31191,C665,AAPL,-3,-50,2026-04-24 05:33:32.712157,BUY
T31192,C9999,NVDA,0,100,2026-04-23 19:38:32.712157,BUY
T31193,C9999,TSLA,10,300,2026-04-23 21:34:32.712157,BUY
T31194,C9999,MSFT,5,200,invalid_time,SELL
T31195,C9999,NFLX,0,-50,invalid_time,BUY
T31196,C9999,INTC,5,200,invalid_time,SELL
T31197,C817,NVDA,0,-50,2026-04-24 09:06:32.712157,SELL
T31198,C356,TSLA,-3,-50,2026-04-24 07:42:32.712157,BUY
T31199,C626,NFLX,1,-50,invalid_time,SELL
T31200,C9999,META,1,-50,invalid_time,SELL
T31201,C9999,TSLA,-3,-50,invalid_time,SELL
T31202,C9999,AMZN,0,-50,2026-04-23 23:59:32.712157,SELL
T31203,C619,AMZN,-3,200,2026-04-23 21:01:32.712157,BUY
T31204,C9999,NFLX,5,200,invalid_time,SELL
T31205,C9999,AMD,5,100,2026-04-23 23:14:32.712157,SELL
T31206,C272,NFLX,10,-50,invalid_time,BUY
T31207,C9999,NVDA,5,300,2026-04-24 07:05:32.712157,BUY
T31208,C359,META,1,200,invalid_time,SELL
T31209,C875,AAPL,5,300,2026-04-24 00:22:32.712157,BUY
T31210,C148,AMD,1,200,invalid_time,SELL
T31211,C9999,NVDA,1,100,2026-04-23 23:12:32.712157,BUY
T31212,C608,TSLA,0,200,invalid_time,BUY
T31213,C273,META,5,200,2026-04-24 06:04:32.712157,SELL
T31214,C622,INTC,0,-50,2026-04-24 08:27:32.712157,SELL
T31215,C678,AAPL,-3,200,2026-04-24 03:06:32.712157,BUY
T31216,C689,MSFT,5,300,2026-04-24 01:10:32.712157,SELL
T31217,C405,TSLA,1,300,invalid_time,BUY
T31218,C796,NVDA,1,-50,invalid_time,SELL
T31219,C156,GOOGL,0,-50,invalid_time,BUY
T31220,C913,META,5,-50,2026-04-23 23:16:32.712157,SELL
T31221,C828,MSFT,10,200,2026-04-24 04:38:32.712157,SELL
T31222,C9999,NVDA,5,100,invalid_time,BUY
T31223,C9999,META,0,100,invalid_time,SELL
T31224,C120,META,5,-50,invalid_time,BUY
T31225,C185,INTC,0,-50,2026-04-24 06:15:32.712157,BUY
T31226,C9999,AMD,1,100,invalid_time,SELL
T31227,C9999,TSLA,10,300,invalid_time,SELL
T31228,C9999,NVDA,5,-50,invalid_time,BUY
T31229,C980,GOOGL,10,-50,invalid_time,SELL
T31230,C129,NVDA,-3,300,invalid_time,SELL
T31231,C9999,TSLA,0,100,2026-04-23 21:13:32.712157,BUY
T31232,C357,NFLX,0,-50,invalid_time,BUY
T31233,C9999,AAPL,10,-50,2026-04-23 21:10:32.712157,BUY
T31234,C9999,NVDA,5,200,invalid_time,BUY
T31235,C620,NFLX,0,-50,2026-04-24 10:01:32.712157,BUY
T31236,C749,AAPL,0,300,invalid_time,SELL
T31237,C139,META,1,200,invalid_time,SELL
T31238,C9999,MSFT,-3,200,2026-04-24 10:57:32.712157,BUY
T31239,C9999,TSLA,-3,300,2026-04-24 10:38:32.712157,SELL
T31240,C46,AMD,10,300,invalid_time,BUY
T31241,C9999,INTC,-3,-50,2026-04-24 08:44:32.712157,SELL
T31242,C578,GOOGL,-3,100,invalid_time,SELL
T31243,C9999,TSLA,10,100,invalid_time,BUY
T31244,C9999,NFLX,5,100,invalid_time,BUY
T31245,C9999,AAPL,0,300,invalid_time,SELL
T31246,C541,TSLA,1,200,2026-04-23 20:41:32.712157,BUY
T31247,C9999,GOOGL,1,-50,invalid_time,SELL
T31248,C412,AAPL,5,-50,2026-04-24 04:05:32.712157,BUY
T31249,C9999,META,10,200,invalid_time,BUY
T31250,C534,AMZN,0,200,invalid_time,SELL
T31251,C9999,AMZN,0,200,2026-04-24 02:34:32.712157,BUY
T31252,C9999,INTC,5,300,2026-04-24 02:14:32.712157,SELL
T31253,C9999,AAPL,5,-50,invalid_time,BUY
T31254,C9999,AMD,-3,300,2026-04-24 01:01:32.712157,SELL
T31255,C9999,TSLA,-3,100,2026-04-24 03:03:32.712157,BUY
T31256,C9999,TSLA,1,200,invalid_time,SELL
T31257,C9999,TSLA,1,-50,2026-04-24 00:45:32.712157,BUY
T31258,C261,NVDA,10,200,2026-04-24 01:06:32.712157,BUY
T31259,C9999,TSLA,0,300,2026-04-23 22:29:32.712157,SELL
T31260,C9999,NVDA,5,200,2026-04-24 05:24:32.712157,BUY
T31261,C462,AMZN,5,200,invalid_time,BUY
T31262,C197,NVDA,10,-50,invalid_time,SELL
T31263,C9999,GOOGL,0,200,2026-04-23 21:14:32.712157,SELL
T31264,C9999,AAPL,-3,200,2026-04-24 11:38:32.712157,BUY
T31265,C9999,AMZN,10,200,2026-04-24 06:21:32.712157,SELL
T31266,C800,GOOGL,1,300,2026-04-24 11:47:32.712157,SELL
T31267,C317,TSLA,-3,100,invalid_time,SELL
T31268,C9999,NVDA,5,100,invalid_time,BUY
T31269,C9999,AMD,5,-50,2026-04-24 06:20:32.712157,BUY
T31270,C9999,NVDA,1,300,2026-04-24 05:11:32.712157,SELL
T31271,C497,META,1,100,2026-04-24 11:00:32.712157,BUY
T31272,C528,NFLX,0,200,2026-04-23 23:27:32.712157,SELL
T31273,C9999,MSFT,1,200,invalid_time,BUY
T31274,C9999,NVDA,10,300,2026-04-23 19:54:32.712157,BUY
T31275,C9999,GOOGL,-3,300,2026-04-24 00:13:32.712157,BUY
T31276,C9999,GOOGL,10,300,2026-04-24 11:40:32.712157,SELL
T31277,C9999,INTC,10,200,invalid_time,SELL
T31278,C9999,NVDA,10,-50,2026-04-24 06:54:32.712157,BUY
T31279,C9999,NFLX,-3,100,invalid_time,SELL
T31280,C106,AMZN,10,100,invalid_time,SELL
T31281,C9999,NVDA,0,200,2026-04-24 08:18:32.712157,BUY
T31282,C916,AMD,5,200,invalid_time,BUY
T31283,C9999,MSFT,0,200,invalid_time,BUY
T31284,C9999,AMD,-3,-50,invalid_time,SELL
T31285,C9999,AMD,10,200,2026-04-24 05:27:32.712157,BUY
T31286,C632,MSFT,0,-50,2026-04-23 23:29:32.712157,SELL
T31287,C859,AMZN,-3,100,2026-04-24 03:48:32.712157,SELL
T31288,C9999,TSLA,5,-50,2026-04-24 07:45:32.712157,SELL
T31289,C808,INTC,0,300,invalid_time,BUY
T31290,C9999,META,10,100,invalid_time,SELL
T31291,C922,NFLX,0,300,2026-04-24 10:42:32.712157,SELL
T31292,C713,MSFT,10,300,invalid_time,BUY
T31293,C262,GOOGL,5,200,2026-04-23 22:51:32.712157,SELL
T31294,C9999,AMD,0,300,2026-04-24 03:37:32.712157,BUY
T31295,C9999,NVDA,5,-50,2026-04-24 04:46:32.712157,BUY
T31296,C9999,AMZN,5,100,2026-04-24 05:28:32.712157,BUY
T31297,C9999,AMZN,10,300,2026-04-24 10:30:32.712157,BUY
T31298,C38,NFLX,0,100,invalid_time,SELL
T31299,C9999,NVDA,5,300,2026-04-23 21:55:32.712157,BUY
T31300,C611,AMD,10,-50,invalid_time,BUY
T31301,C440,INTC,-3,200,invalid_time,BUY
T31302,C879,TSLA,-3,-50,invalid_time,BUY
T31303,C9999,INTC,-3,300,2026-04-24 07:18:32.712157,SELL
T31304,C735,AMD,5,300,invalid_time,SELL
T31305,C884,MSFT,5,-50,invalid_time,BUY
T31306,C9999,GOOGL,10,300,invalid_time,SELL
T31307,C9999,MSFT,1,-50,2026-04-23 22:22:32.712157,BUY
T31308,C9999,NFLX,1,-50,invalid_time,SELL
T31309,C141,AMZN,1,-50,invalid_time,BUY
T31310,C9999,AMZN,10,100,2026-04-24 07:25:32.712157,SELL
T31311,C9999,META,0,100,2026-04-24 05:27:32.712157,BUY
T31312,C210,META,1,300,invalid_time,BUY
T31313,C9999,META,0,300,2026-04-24 07:59:32.712157,SELL
T31314,C9999,TSLA,5,200,2026-04-24 11:33:32.712157,SELL
T31315,C9999,NVDA,10,100,2026-04-24 12:12:32.712157,SELL
T31316,C236,GOOGL,-3,100,2026-04-24 02:44:32.712157,SELL
T31317,C9999,MSFT,1,300,2026-04-24 06:09:32.712157,SELL
T31318,C245,NFLX,-3,200,2026-04-24 02:48:32.712157,SELL
T31319,C9999,NFLX,10,200,invalid_time,BUY
T31320,C473,MSFT,1,300,invalid_time,BUY
T31321,C9999,AMD,1,300,2026-04-23 22:37:32.712157,SELL
T31322,C695,META,5,100,2026-04-24 07:02:32.712157,SELL
T31323,C9999,TSLA,1,-50,invalid_time,BUY
T31324,C9999,NFLX,1,-50,2026-04-24 04:09:32.712157,SELL
T31325,C628,AMZN,-3,300,invalid_time,SELL
T31326,C9999,AMZN,-3,100,2026-04-24 11:41:32.712157,SELL
T31327,C735,GOOGL,10,200,2026-04-24 08:03:32.712157,BUY
T31328,C826,INTC,0,100,invalid_time,SELL
T31329,C725,META,0,-50,2026-04-24 06:43:32.712157,BUY
T31330,C422,INTC,10,200,invalid_time,SELL
T31331,C9999,NVDA,1,300,2026-04-24 04:51:32.712157,BUY
T31332,C9999,TSLA,0,-50,invalid_time,BUY
T31333,C9999,NVDA,0,200,invalid_time,SELL
T31334,C908,INTC,0,200,2026-04-24 10:54:32.712157,SELL
T31335,C192,META,10,200,invalid_time,BUY
T31336,C9999,INTC,1,100,invalid_time,BUY
T31337,C9999,NVDA,1,200,2026-04-24 05:37:32.712157,BUY
T31338,C47,AMZN,0,-50,invalid_time,BUY
T31339,C9999,GOOGL,-3,300,invalid_time,SELL
T31340,C867,NFLX,0,100,invalid_time,BUY
T31341,C214,NFLX,-3,200,invalid_time,BUY
T31342,C545,AMD,1,-50,invalid_time,BUY
T31343,C9999,NVDA,5,-50,2026-04-24 04:40:32.712157,SELL
T31344,C9999,AAPL,-3,200,invalid_time,SELL
T31345,C9999,MSFT,5,200,2026-04-23 23:47:32.712157,BUY
T31346,C9999,AMZN,-3,-50,invalid_time,SELL
T31347,C9999,INTC,5,300,invalid_time,SELL
T31348,C9999,NFLX,5,300,invalid_time,SELL
T31349,C77,AMD,5,300,2026-04-23 22:30:32.712157,BUY
T31350,C698,AAPL,5,100,2026-04-23 19:57:32.712157,SELL
T31351,C325,AMZN,0,300,2026-04-24 09:07:32.712157,BUY
T31352,C373,GOOGL,1,300,2026-04-24 06:17:32.712157,SELL
T31353,C532,TSLA,0,-50,2026-04-23 20:56:32.712157,SELL
T31354,C29,NVDA,-3,100,2026-04-23 23:15:32.712157,SELL
T31355,C641,TSLA,1,300,2026-04-23 20:15:32.712157,SELL
T31356,C748,MSFT,5,100,2026-04-24 02:21:32.712157,BUY
T31357,C740,AAPL,5,-50,invalid_time,BUY
T31358,C9999,NFLX,10,200,2026-04-24 10:06:32.712157,SELL
T31359,C9999,AAPL,1,-50,2026-04-24 03:58:32.712157,BUY
T31360,C9999,TSLA,1,200,invalid_time,SELL
T31361,C9999,NFLX,10,200,invalid_time,BUY
T31362,C582,NVDA,5,200,2026-04-24 02:05:32.712157,BUY
T31363,C9999,NFLX,1,-50,2026-04-24 02:37:32.712157,SELL
T31364,C9999,META,10,100,2026-04-24 04:25:32.712157,BUY
T31365,C9999,INTC,0,-50,invalid_time,BUY
T31366,C9999,NVDA,5,300,2026-04-24 04:34:32.712157,BUY
T31367,C463,TSLA,1,200,2026-04-24 06:37:32.712157,BUY
T31368,C584,AAPL,1,100,invalid_time,SELL
T31369,C87,INTC,1,100,invalid_time,BUY
T31370,C300,META,0,300,2026-04-24 12:13:32.712157,SELL
T31371,C137,META,1,-50,invalid_time,BUY
T31372,C50,META,0,300,2026-04-23 21:57:32.712157,BUY
T31373,C231,INTC,10,200,2026-04-23 22:19:32.712157,SELL
T31374,C591,GOOGL,10,200,invalid_time,BUY
T31375,C5,TSLA,0,200,invalid_time,SELL
T31376,C9999,AAPL,5,300,2026-04-23 23:19:32.712157,SELL
T31377,C9999,NVDA,10,100,2026-04-23 22:00:32.712157,BUY
T31378,C9999,META,10,200,2026-04-23 21:00:32.712157,BUY
T31379,C46,AMZN,5,100,invalid_time,SELL
T31380,C9999,GOOGL,10,200,2026-04-24 10:06:32.712157,BUY
T31381,C634,GOOGL,1,100,2026-04-24 11:30:32.712157,SELL
T31382,C716,AAPL,5,-50,invalid_time,BUY
T31383,C847,NFLX,5,-50,invalid_time,BUY
T31384,C9999,META,-3,200,invalid_time,SELL
T31385,C461,MSFT,0,-50,2026-04-23 19:55:32.712157,BUY
T31386,C9999,AMZN,10,200,invalid_time,SELL
T31387,C9999,GOOGL,-3,200,invalid_time,BUY
T31388,C9999,TSLA,10,-50,invalid_time,SELL
T31389,C473,META,10,100,invalid_time,BUY
T31390,C9999,AMZN,5,300,invalid_time,SELL
T31391,C9999,NFLX,0,200,2026-04-24 00:30:32.712157,SELL
T31392,C9999,AMD,1,300,invalid_time,SELL
T31393,C9999,AAPL,-3,-50,invalid_time,BUY
T31394,C9999,NVDA,0,100,invalid_time,BUY
T31395,C346,AMZN,5,300,invalid_time,SELL
T31396,C143,AMZN,10,300,invalid_time,BUY
T31397,C9999,NFLX,-3,-50,2026-04-23 23:22:32.712157,BUY
T31398,C268,TSLA,1,200,2026-04-23 23:19:32.712157,SELL
T31399,C9999,AMD,-3,100,invalid_time,SELL
T31400,C819,TSLA,1,100,invalid_time,BUY
T31401,C9999,AMZN,-3,200,2026-04-24 02:45:32.712157,SELL
T31402,C325,TSLA,5,100,invalid_time,SELL
T31403,C744,AAPL,10,200,2026-04-24 11:58:32.712157,SELL
T31404,C406,TSLA,1,-50,invalid_time,SELL
T31405,C97,MSFT,5,200,invalid_time,BUY
T31406,C9999,META,-3,200,2026-04-24 03:32:32.712157,BUY
T31407,C120,NFLX,-3,300,invalid_time,SELL
T31408,C9999,AMZN,10,100,2026-04-23 21:33:32.712157,BUY
T31409,C9999,NFLX,-3,300,invalid_time,SELL
