customer_id,ticker,quantity
C698,AAPL,10
C808,AMZN,20
C63,INTC,10
C91,META,20
C698,INTC,5
C186,MSFT,-10
C580,META,5
C553,AMD,20
C236,AMD,-10
C661,MSFT,10
C340,GOOGL,-10
C833,META,-10
C17,NVDA,10
C409,NVDA,5
C442,TSLA,10
C471,NFLX,5
C335,NVDA,10
C564,TSLA,-10
C436,MSFT,20
C704,GOOGL,10
C492,GOOGL,-10
C679,AAPL,20
C826,AMD,10
C312,AMD,-10
C548,AMD,5
C965,MSFT,20
C151,AMZN,20
C665,AMD,10
C940,AMZN,20
C92,META,-10
C461,AMZN,10
C12,NFLX,20
C848,GOOGL,5
C853,FAKE,5
C266,MSFT,5
C449,NVDA,5
C659,META,20
C498,INTC,20
C146,AAPL,5
C707,NFLX,-10
C884,AMD,20
C501,GOOGL,10
C662,AMD,10
C522,AMD,20
C398,AMD,-10
C617,INTC,-10
C132,AMZN,20
C915,INTC,10
C188,NFLX,-10
C517,AAPL,10
C188,AMD,-10
C838,GOOGL,10
C97,MSFT,20
C828,META,5
C661,AMZN,20
C797,NFLX,20
C124,AMZN,5
C533,META,20
C422,MSFT,10
C757,AAPL,-10
C312,NFLX,-10
C743,INTC,-10
C508,FAKE,20
C882,AAPL,10
C628,INTC,5
C132,FAKE,10
C504,AAPL,20
C597,MSFT,5
C232,MSFT,5
C965,FAKE,10
C38,AMZN,20
C147,META,20
C263,FAKE,10
C31,NFLX,5
C444,AMD,10
C724,NFLX,20
C961,TSLA,10
C872,META,20
C11,AMZN,-10
C462,AMD,5
C829,AMZN,10
C467,NFLX,5
C382,INTC,-10
C582,FAKE,-10
C808,AMD,5
C961,AMZN,10
C884,AMZN,10
C373,MSFT,5
C389,TSLA,-10
C420,AAPL,10
C430,INTC,5
C785,AAPL,10
C42,INTC,-10
C848,GOOGL,20
C938,AAPL,5
C702,NFLX,-10
C237,NVDA,5
C667,AMZN,5
C154,META,10
C535,FAKE,5
C733,MSFT,5
C459,FAKE,10
C749,NVDA,5
C717,GOOGL,20
C556,FAKE,-10
C464,FAKE,10
C496,NFLX,10
C9,NVDA,10
C953,NFLX,20
C2,AMZN,20
C915,AMZN,5
C550,TSLA,20
C723,NFLX,5
C311,META,10
C988,TSLA,10
C257,AMZN,10
C123,TSLA,20
C469,GOOGL,20
C320,NVDA,20
C113,META,5
C766,INTC,5
C781,MSFT,5
C72,FAKE,5
C681,META,20
C529,MSFT,10
C698,AMD,10
C232,NVDA,10
C348,FAKE,-10
C352,AAPL,10
C580,GOOGL,10
C702,NVDA,10
C387,AMZN,20
C399,GOOGL,5
C568,NVDA,20
C518,AMZN,20
C250,MSFT,5
C130,TSLA,20
C617,AMD,-10
C637,FAKE,5
C48,AAPL,20
C738,TSLA,-10
C869,INTC,10
C702,AMZN,20
C139,NFLX,20
C686,FAKE,-10
C87,NVDA,-10
C306,AAPL,20
C425,AMZN,-10
C576,INTC,20
C611,MSFT,5
C140,META,20
C563,AMD,5
C47,NFLX,10
C892,META,-10
C22,TSLA,-10
C708,MSFT,5
C773,MSFT,5
C36,TSLA,5
C850,AMZN,10
C138,META,10
C229,META,5
C737,GOOGL,5
C475,AMZN,10
C732,AMZN,5
C40,INTC,20
C808,TSLA,5
C450,NFLX,10
C492,GOOGL,5
C704,NFLX,5
C674,MSFT,10
C698,AMD,10
C311,INTC,10
C237,META,-10
C535,INTC,20
C506,NFLX,5
C535,AMZN,-10
C481,TSLA,-10
C557,INTC,-10
C870,NFLX,5
C703,META,-10
C518,INTC,-10
C829,MSFT,5
C819,META,-10
C138,GOOGL,10
C606,MSFT,-10
C795,INTC,5
C343,FAKE,10
C293,AMD,5
C115,INTC,5
C14,GOOGL,5
C705,AMZN,-10
C370,AAPL,20
C587,TSLA,10
C989,AMZN,10
C567,TSLA,10
C689,AAPL,10
C679,AMD,5
C534,AMZN,10
C322,META,20
C687,INTC,20
C917,GOOGL,5
C390,META,-10
C153,NFLX,20
C139,MSFT,20
C773,AMZN,5
C769,AMD,-10
C415,AAPL,5
C829,NFLX,-10
C467,NVDA,20
C231,META,-10
C844,INTC,5
C649,NFLX,-10
C784,INTC,20
C406,MSFT,5
C943,AAPL,-10
C571,NVDA,-10
C938,AMZN,10
C177,INTC,-10
C466,NVDA,10
C317,MSFT,-10
C108,NFLX,10
C256,TSLA,20
C298,INTC,20
C905,NFLX,-10
C811,META,-10
C128,AMD,10
C329,GOOGL,20
C938,NVDA,20
C474,AAPL,10
C470,NVDA,20
C926,NFLX,20
C204,NVDA,10
C806,NFLX,-10
C414,META,5
C921,AMZN,20
C528,META,5
C738,MSFT,20
C941,INTC,20
C6,AAPL,-10
C220,AAPL,10
C906,MSFT,10
C165,NVDA,20
C287,META,20
C997,FAKE,10
C343,NVDA,20
C712,TSLA,5
C24,INTC,20
C608,AMZN,20
C304,INTC,-10
C212,MSFT,-10
C702,NFLX,10
C224,GOOGL,-10
C671,NFLX,20
C564,META,-10
C315,AMZN,-10
C173,FAKE,20
C637,NVDA,20
C298,NFLX,10
C760,FAKE,20
C866,AMZN,5
C366,NVDA,20
C126,NFLX,20
C889,NFLX,-10
C225,NVDA,5
C535,NFLX,5
C85,AMZN,-10
C297,AAPL,-10
C732,NVDA,10
C168,TSLA,10
C937,NVDA,5
C319,NVDA,-10
C20,AMZN,-10
C737,AMD,10
C303,META,20
C495,TSLA,5
C124,INTC,5
C170,AMZN,20
C334,GOOGL,10
C14,AAPL,20
C389,AMZN,20
C111,NVDA,5
C353,AMZN,10
C160,AAPL,5
C74,NFLX,5
C265,TSLA,-10
C311,GOOGL,10
C339,NVDA,-10
C491,MSFT,20
C715,TSLA,-10
C669,NVDA,10
C386,NFLX,5
C88,NFLX,10
C491,AAPL,10
C506,MSFT,5
C471,AMZN,20
C503,FAKE,5
C351,TSLA,20
C393,INTC,5
C843,TSLA,20
C836,AAPL,5
C902,AAPL,10
C24,MSFT,10
C702,AMZN,5
C725,AAPL,5
C338,AMZN,10
C465,META,10
C23,INTC,5
C20,META,5
C831,NVDA,10
C686,NVDA,10
C311,AMD,5
C255,NFLX,-10
C673,GOOGL,10
C777,AMD,10
C369,AMZN,10
C410,GOOGL,20
C547,TSLA,20
C110,FAKE,10
C861,AAPL,-10
C910,MSFT,-10
C461,AAPL,20
C228,NVDA,10
C950,GOOGL,5
C726,MSFT,-10
C826,AMZN,-10
C333,AMZN,-10
C462,NFLX,-10
C806,AMD,-10
C893,TSLA,20
C543,META,5
C214,NVDA,5
C128,NFLX,10
C332,INTC,20
C849,NFLX,-10
C773,NVDA,20
C686,INTC,-10
C16,INTC,-10
C443,AAPL,20
C941,GOOGL,10
C927,FAKE,20
C124,NVDA,10
C612,AAPL,5
C569,AAPL,-10
C695,GOOGL,10
C63,INTC,20
C5,AMD,20
C709,META,10
C290,GOOGL,20
C40,GOOGL,5
C471,NFLX,10
C696,GOOGL,20
C461,META,5
C888,MSFT,20
C630,INTC,20
C442,AMZN,10
C32,AMD,10
C748,META,-10
C39,META,10
C405,AMD,-10
C129,FAKE,10
C775,META,-10
C913,MSFT,20
C82,NFLX,20
C566,NVDA,20
C315,NFLX,10
C980,TSLA,20
C270,MSFT,-10
C16,NVDA,-10
C611,AMZN,10
C215,NFLX,20
C19,GOOGL,-10
C135,AAPL,20
C284,GOOGL,20
C610,META,20
C197,FAKE,20
C961,INTC,-10
C611,MSFT,10
C994,AAPL,10
C396,AMD,10
C320,META,10
C740,META,20
C197,NFLX,5
C14,AMD,5
C920,GOOGL,-10
C808,NFLX,10
C359,AMZN,20
C418,META,10
C548,AMD,-10
C749,NFLX,5
C34,INTC,10
C458,MSFT,20
C88,AAPL,-10
C525,TSLA,5
C740,TSLA,20
C274,AAPL,10
C716,GOOGL,-10
C116,INTC,20
C242,NFLX,-10
C571,TSLA,5
C878,FAKE,-10
C487,AAPL,20
C648,NFLX,-10
C14,NFLX,5
C517,FAKE,-10
C750,AMZN,10
C437,AMD,20
C7,AAPL,-10
C163,AMZN,5
C97,META,-10
C652,GOOGL,20
C756,NVDA,-10
C481,AAPL,-10
C104,TSLA,5
C423,NFLX,10
C539,AMD,20
C62,GOOGL,-10
C730,FAKE,10
C760,NVDA,-10
C555,META,5
C537,FAKE,-10
C154,GOOGL,10
C806,GOOGL,20
C128,GOOGL,10
C783,NFLX,10
C556,AMD,20
C636,TSLA,20
C280,FAKE,20
C506,META,5
C240,AMZN,20
C796,META,20
C285,AMZN,5
C151,MSFT,5
C748,NVDA,-10
C172,GOOGL,5
C102,GOOGL,5
C122,GOOGL,10
C618,AAPL,5
C342,TSLA,5
C693,AAPL,5
C263,GOOGL,20
C554,FAKE,10
C591,FAKE,-10
C669,MSFT,-10
C332,NFLX,5
C850,INTC,-10
C545,GOOGL,5
C938,AAPL,5
C110,NFLX,10
C763,AMZN,-10
C347,TSLA,20
C647,NVDA,20
C863,MSFT,-10
C632,AMD,-10
C825,GOOGL,5
C817,NVDA,-10
C964,FAKE,-10
C926,AMZN,-10
C796,NFLX,10
C571,AAPL,-10
C615,META,5
C581,FAKE,5
C282,META,10
C104,GOOGL,20
C137,TSLA,-10
C973,FAKE,-10
C611,INTC,5
C981,META,-10
C747,AAPL,5
C774,NVDA,10
C820,AMZN,-10
C503,NVDA,10
C930,AMZN,-10
C367,FAKE,20
C404,AAPL,-10
C515,AMZN,20
C182,TSLA,-10
C553,GOOGL,20
C76,MSFT,5
C414,FAKE,20
C183,TSLA,5
C616,TSLA,5
C57,GOOGL,-10
C406,FAKE,-10
C818,GOOGL,-10
C231,AAPL,10
C547,INTC,10
C688,AAPL,20
C604,AMD,20
C299,INTC,20
C801,NVDA,-10
C289,AAPL,-10
C429,NVDA,10
C187,GOOGL,-10
C828,NFLX,-10
C276,GOOGL,10
C928,AAPL,5
C426,TSLA,-10
C719,NFLX,-10
C338,AAPL,5
C394,NVDA,5
C200,GOOGL,10
C663,AAPL,5
C404,GOOGL,10
C938,AMD,20
C674,INTC,-10
C805,NVDA,10
C11,TSLA,20
C558,TSLA,10
C742,MSFT,20
C33,META,5
C644,AAPL,20
C137,AMD,10
C666,MSFT,5
C581,AMD,10
C571,GOOGL,-10
C849,FAKE,5
C933,AAPL,5
C643,TSLA,5
C940,NFLX,5
C134,GOOGL,20
C296,INTC,5
C882,FAKE,20
C696,META,20
C892,MSFT,5
C305,MSFT,20
C829,MSFT,5
C848,GOOGL,5
C609,FAKE,20
C346,NVDA,-10
C748,AMD,10
C321,AMZN,20
C654,FAKE,-10
C309,INTC,5
C546,MSFT,20
C351,NVDA,-10
C979,TSLA,10
C962,AMD,10
C593,AMZN,5
C967,FAKE,10
C316,FAKE,5
C995,MSFT,-10
C851,INTC,5
C664,GOOGL,10
C402,AAPL,5
C401,INTC,20
C506,TSLA,10
C685,TSLA,5
C553,TSLA,20
C207,FAKE,20
C546,AMZN,20
C696,AMD,-10
C436,GOOGL,20
C87,AMD,5
C451,AAPL,20
C839,INTC,5
C600,GOOGL,5
C698,GOOGL,10
C421,INTC,5
C468,AMD,-10
C645,MSFT,20
C715,AMD,10
C154,META,-10
C561,INTC,-10
C725,INTC,-10
C884,NFLX,10
C51,AAPL,5
C464,AMZN,20
C817,AAPL,5
C770,AAPL,-10
C767,FAKE,20
C246,FAKE,-10
C786,AAPL,20
C429,NVDA,20
C791,NVDA,20
C474,META,-10
C705,GOOGL,10
C630,INTC,5
C374,AMZN,-10
C491,MSFT,10
C731,TSLA,5
C696,META,10
C320,MSFT,-10
C469,MSFT,5
C911,AMD,-10
C162,AAPL,10
C171,GOOGL,5
C956,AMZN,-10
C286,NVDA,-10
C581,AAPL,10
C472,INTC,5
C729,AMZN,5
C611,AAPL,10
C508,AAPL,10
C727,NFLX,5
C291,NFLX,-10
C541,NFLX,10
C589,FAKE,-10
C422,NFLX,10
C350,META,5
C607,META,-10
C939,MSFT,10
C799,AMD,20
C869,FAKE,5
C570,GOOGL,-10
C826,FAKE,20
C738,NFLX,-10
C928,NFLX,10
C185,AAPL,10
C77,GOOGL,10
C928,NFLX,-10
C113,AMD,5
C826,AMZN,-10
C181,FAKE,20
C744,INTC,20
C801,TSLA,20
C748,AMD,5
C469,NFLX,5
C734,META,-10
C983,TSLA,-10
C812,INTC,20
C957,NFLX,5
C7,NFLX,-10
C728,AMD,-10
C873,TSLA,10
C434,INTC,20
C18,NFLX,20
C809,AAPL,10
C393,MSFT,-10
C362,GOOGL,5
C352,AMZN,20
C201,AMZN,-10
C455,GOOGL,10
C714,AAPL,-10
C75,MSFT,20
C190,MSFT,-10
C837,FAKE,10
C995,INTC,10
C246,TSLA,20
C83,META,5
C959,MSFT,-10
C107,FAKE,10
C42,AMZN,5
C146,AMZN,5
C991,MSFT,-10
C420,NFLX,20
C33,AAPL,-10
C312,TSLA,-10
C721,INTC,10
C500,AMZN,5
C832,MSFT,20
C294,AMZN,10
C184,NVDA,20
C339,AMD,10
C402,MSFT,20
C276,INTC,20
C358,MSFT,10
C658,AAPL,10
C444,AMZN,5
C628,GOOGL,10
C408,AMZN,5
C195,TSLA,5
C291,NVDA,5
C600,META,20
C977,GOOGL,10
C417,META,-10
C79,NVDA,-10
C440,NVDA,5
C553,NFLX,20
C598,INTC,5
C190,META,20
C284,NFLX,20
C847,GOOGL,10
C252,GOOGL,20
C254,NVDA,-10
C731,INTC,20
C719,META,10
C997,AAPL,20
C363,INTC,10
C423,META,5
C993,AMD,-10
C276,INTC,-10
C663,GOOGL,10
C88,META,5
C691,NVDA,5
C661,AAPL,5
C758,NVDA,20
C218,META,-10
C574,META,10
C114,TSLA,20
C568,AMD,5
C564,GOOGL,-10
C163,MSFT,-10
C197,MSFT,5
C150,AAPL,10
C142,AMD,5
C503,GOOGL,10
C635,MSFT,10
C395,AAPL,-10
C801,NFLX,20
C156,META,-10
C220,META,10
C804,AAPL,-10
C208,NVDA,5
C164,INTC,10
C693,NVDA,5
C956,MSFT,-10
C894,MSFT,-10
C782,AMZN,-10
C737,NFLX,5
C723,MSFT,20
C709,AMZN,10
C358,META,-10
C547,AMD,-10
C741,AMZN,10
C473,MSFT,20
C872,AAPL,-10
C101,AMZN,5
C446,AAPL,20
C200,NVDA,20
C163,INTC,20
C917,TSLA,5
C192,AAPL,5
C907,FAKE,-10
C45,NFLX,5
C760,GOOGL,-10
C850,AAPL,5
C660,NFLX,-10
C820,GOOGL,-10
C160,NVDA,5
C940,AAPL,20
C790,AMZN,10
C619,AMD,20
C76,INTC,5
C188,TSLA,10
C215,TSLA,-10
C397,AMD,-10
C79,GOOGL,10
C491,META,20
C51,MSFT,5
C797,GOOGL,-10
C508,NFLX,-10
C465,NVDA,20
C963,AAPL,10
C401,AAPL,-10
C246,AAPL,10
C814,FAKE,10
C663,NVDA,-10
C680,MSFT,-10
C370,INTC,10
C125,AMD,20
C640,MSFT,20
C891,AMD,5
C776,AAPL,5
C290,TSLA,10
C616,NVDA,-10
C48,TSLA,-10
C658,AMD,5
C6,MSFT,10
C144,INTC,5
C534,AMD,5
C712,INTC,-10
C85,TSLA,5
C632,NVDA,10
C462,MSFT,-10
C471,NFLX,20
C771,AMZN,-10
C478,TSLA,-10
C729,INTC,-10
C125,AAPL,5
C713,META,20
C947,AAPL,10
C854,MSFT,20
C194,TSLA,10
C93,AMZN,20
C62,META,-10
C536,MSFT,5
C638,NFLX,20
C113,NFLX,5
C379,NVDA,-10
C815,NVDA,10
C621,AMZN,20
C132,GOOGL,5
C560,NFLX,-10
C989,TSLA,5
C391,INTC,20
C522,INTC,5
C994,NVDA,-10
C947,TSLA,5
C999,AMD,20
C126,GOOGL,20
C892,NVDA,5
C392,AMZN,-10
C551,AAPL,10
C504,AAPL,10
C961,AAPL,10
C318,NVDA,10
C413,TSLA,5
C754,NFLX,20
C921,AMZN,5
C817,META,10
C788,TSLA,10
C406,TSLA,20
C495,GOOGL,10
C946,META,20
C395,NVDA,5
C373,AMZN,-10
C689,AMZN,20
C117,AMZN,5
C245,META,5
C111,TSLA,-10
C648,GOOGL,20
C899,MSFT,10
C829,AMZN,-10
C998,AMZN,-10
C11,MSFT,20
C708,NFLX,-10
C597,INTC,20
C208,AAPL,20
C474,NFLX,-10
C519,AMZN,20
C832,NFLX,10
C323,TSLA,20
C642,INTC,10
C870,NFLX,5
C775,META,20
C589,AMZN,-10
C46,NVDA,20
C902,META,20
C928,TSLA,5
C996,TSLA,-10
C371,GOOGL,20
C497,INTC,10
C963,AMD,10
C715,NVDA,20
C234,INTC,10
C217,NVDA,10
C93,MSFT,20
C107,AMD,10
C263,GOOGL,20
C742,META,5
C81,AMD,-10
C175,AAPL,20
C16,GOOGL,-10
C431,NVDA,10
C765,META,20
C969,TSLA,-10
C944,GOOGL,20
C852,TSLA,20
C132,NFLX,5
C548,TSLA,10
C841,GOOGL,-10
C970,MSFT,-10
C61,AMZN,20
C525,AMD,10
C486,NFLX,5
C45,FAKE,5
C194,NFLX,10
C135,AMZN,-10
C731,MSFT,20
C279,AMD,10
C437,INTC,10
C368,AMZN,10
C419,AMZN,5
C806,FAKE,10
C619,GOOGL,-10
C112,AAPL,5
C969,NFLX,20
C715,META,10
C785,MSFT,5
C103,NVDA,-10
C761,INTC,10
C44,INTC,-10
C164,AAPL,10
C169,AMD,20
C920,GOOGL,-10
C892,META,10
C35,AAPL,20
C546,AMZN,10
C951,MSFT,10
C542,GOOGL,20
C806,INTC,-10
C103,FAKE,10
C738,META,-10
C946,NVDA,20
C880,TSLA,10
C687,FAKE,10
C888,AAPL,20
C806,AAPL,-10
C191,AAPL,-10
C617,NVDA,20
C677,META,20
C529,FAKE,10
C360,INTC,-10
C710,MSFT,-10
C608,TSLA,-10
C733,NFLX,5
C131,GOOGL,-10
C270,AAPL,5
C471,TSLA,20
C836,TSLA,10
C904,AMD,20
C634,NFLX,20
C21,FAKE,20
C608,META,-10
C791,NFLX,-10
C266,GOOGL,5
C175,AAPL,5
C241,NFLX,5
C176,AMZN,20
C306,META,10
C868,NVDA,20
C533,AAPL,-10
C524,NFLX,5
C428,INTC,5
C460,TSLA,20
C988,NFLX,10
C622,NFLX,-10
C70,AAPL,-10
C781,INTC,20
C80,AMZN,-10
C213,AMZN,5
C682,GOOGL,-10
C394,NVDA,-10
C17,GOOGL,20
C801,NFLX,-10
C6,META,5
C441,AAPL,20
C381,AMD,5
C162,AAPL,10
C462,TSLA,10
C699,FAKE,10
C378,GOOGL,20
C389,AAPL,-10
C761,MSFT,10
C930,AMD,5
C329,NFLX,-10
C27,FAKE,10
C637,NVDA,5
C960,FAKE,10
C261,TSLA,10
C80,NVDA,20
C18,AMD,20
C601,AAPL,10
C170,FAKE,10
C376,TSLA,5
C560,FAKE,20
C814,INTC,5
C183,AMD,10
C376,NVDA,-10
C43,AMD,-10
C455,GOOGL,5
C541,NFLX,5
C792,MSFT,20
C987,NVDA,-10
C407,INTC,20
C548,TSLA,-10
C711,META,10
C813,TSLA,20
C681,FAKE,20
C746,NFLX,5
C956,META,5
C330,NVDA,-10
C450,GOOGL,10
C332,NFLX,20
C107,NVDA,5
C373,AMD,10
C483,NFLX,10
C922,AAPL,5
C92,META,5
C684,AMD,10
C307,GOOGL,20
C403,AMD,20
C327,TSLA,-10
C89,AMZN,5
C818,NFLX,-10
C838,MSFT,5
C493,AMZN,-10
C609,INTC,5
C636,TSLA,5
C349,NFLX,5
C522,NVDA,10
C483,TSLA,20
C383,TSLA,20
C249,FAKE,10
C141,META,5
C821,AMZN,10
C978,AMD,20
C475,AMD,20
C870,GOOGL,20
C252,INTC,20
C658,GOOGL,5
C569,TSLA,10
C202,AMZN,20
C829,MSFT,5
C535,AMD,5
C944,TSLA,20
C306,NFLX,5
C87,GOOGL,5
C121,MSFT,5
C778,AMD,-10
C78,TSLA,5
C712,AMD,5
C720,NFLX,10
C732,AMD,10
C676,TSLA,10
C694,AAPL,20
C422,AMD,10
C293,AAPL,5
C366,GOOGL,20
C952,AMZN,-10
C327,AMD,10
C459,INTC,10
C961,NVDA,-10
C12,INTC,5
C932,INTC,-10
C248,AMD,-10
C266,NVDA,-10
C800,AMZN,-10
C489,META,-10
C61,META,20
C234,AMD,10
C388,NVDA,5
C600,NFLX,-10
C298,AMD,20
C126,GOOGL,5
C810,TSLA,20
C181,TSLA,20
C86,INTC,5
C331,AAPL,20
C25,GOOGL,20
C861,AAPL,5
C321,INTC,10
C882,AAPL,10
C81,NFLX,10
C836,NFLX,5
C643,NVDA,5
C128,NVDA,20
C961,GOOGL,10
C782,INTC,20
C96,MSFT,20
C152,GOOGL,10
C571,AAPL,20
C398,AMD,20
C553,NFLX,-10
C110,NFLX,10
C856,GOOGL,20
C292,META,10
C508,FAKE,5
C512,NFLX,-10
C284,META,20
C812,GOOGL,20
C313,NVDA,20
C817,MSFT,20
C100,AMD,5
C336,FAKE,10
C651,INTC,10
C116,TSLA,-10
C838,GOOGL,10
C783,GOOGL,5
C675,AAPL,-10
C625,INTC,20
C536,GOOGL,5
C396,GOOGL,-10
C444,AMZN,5
C920,AMZN,20
C102,AMZN,5
C733,MSFT,20
C966,GOOGL,5
C261,META,5
C255,NFLX,20
C768,AMD,5
C167,MSFT,5
C223,FAKE,20
C278,NFLX,5
C134,TSLA,20
C66,NVDA,5
C804,INTC,10
C818,AMD,5
C761,NVDA,20
C743,TSLA,20
C87,INTC,20
C328,META,20
C866,AAPL,5
C532,NFLX,5
C167,AMZN,5
C494,MSFT,20
C861,AAPL,-10
C979,TSLA,-10
C331,AMZN,20
C105,AAPL,5
C726,AAPL,20
C818,AMD,10
C585,NVDA,5
C13,GOOGL,20
C16,MSFT,10
C325,AAPL,20
C807,AMZN,20
C220,AMD,10
C397,FAKE,20
C704,AMZN,5
C509,MSFT,5
C224,META,20
C119,NVDA,10
C389,NFLX,5
C315,NFLX,20
C369,AMZN,20
C904,AMZN,-10
C355,GOOGL,5
C100,MSFT,20
C736,FAKE,-10
C202,AMD,5
C949,META,20
C288,AMD,20
C867,AMD,-10
C285,AAPL,20
C177,META,5
C725,NVDA,5
C659,AAPL,10
C928,GOOGL,10
C829,AMZN,20
C394,AAPL,20
C50,INTC,5
C752,NVDA,10
C364,FAKE,-10
C85,MSFT,5
C611,META,20
C379,NVDA,20
C922,NVDA,5
C131,GOOGL,-10
C830,INTC,5
C191,META,5
C240,INTC,10
C275,NFLX,-10
C268,AMZN,10
C253,AAPL,-10
C950,META,20
C530,AAPL,20
C220,FAKE,-10
C341,TSLA,10
C773,AAPL,-10
C136,AMZN,-10
C261,NVDA,5
C68,AMZN,10
C550,NFLX,10
C405,META,10
C385,META,10
C315,NFLX,10
C613,AAPL,20
C894,MSFT,20
C887,NFLX,20
C907,INTC,20
C712,AAPL,20
C86,TSLA,20
C401,GOOGL,-10
C995,NVDA,5
C719,NVDA,-10
C50,NVDA,10
C113,TSLA,10
C746,TSLA,10
C960,AMD,5
C802,TSLA,10
C786,AMZN,10
C317,MSFT,-10
C568,AMZN,20
C52,FAKE,20
C625,TSLA,10
C202,INTC,10
C513,NVDA,-10
C585,META,10
C274,GOOGL,5
C556,MSFT,5
C85,GOOGL,20
C502,GOOGL,20
C394,NFLX,-10
C616,NVDA,5
C843,TSLA,10
C338,AAPL,10
C7,NFLX,5
C838,AAPL,10
C746,GOOGL,5
C435,NVDA,10
C670,GOOGL,20
C213,AMZN,10
C725,TSLA,20
C531,NVDA,10
C693,META,5
C76,MSFT,10
C555,AMZN,-10
C269,TSLA,-10
C533,META,10
C933,FAKE,-10
C817,INTC,5
C326,GOOGL,5
C620,FAKE,10
C652,META,20
C300,TSLA,10
C385,GOOGL,20
C877,FAKE,-10
C993,NFLX,10
C681,NVDA,10
C431,AMD,5
C165,GOOGL,10
C984,NVDA,10
C820,MSFT,10
C956,GOOGL,5
C761,AMD,-10
C136,AAPL,5
C598,GOOGL,20
C812,MSFT,5
C721,FAKE,10
C577,NFLX,5
C689,AAPL,-10
C951,AMD,5
C847,NVDA,5
C893,NFLX,20
C563,TSLA,20
C149,FAKE,10
C412,GOOGL,20
C346,FAKE,20
C632,GOOGL,10
C201,MSFT,5
C49,AAPL,5
C85,NVDA,20
C598,AAPL,5
C755,FAKE,-10
C681,NVDA,5
C103,NVDA,-10
C944,MSFT,-10
C596,FAKE,-10
C773,AMD,-10
C524,GOOGL,10
C96,META,5
C181,NFLX,20
C182,AAPL,-10
C94,AMD,-10
C605,GOOGL,-10
C21,GOOGL,5
C595,INTC,-10
C523,TSLA,10
C388,AMZN,10
C581,AAPL,-10
C170,NVDA,10
C249,MSFT,-10
C560,META,5
C888,MSFT,10
C211,AAPL,10
C276,AAPL,10
C256,MSFT,-10
C447,MSFT,5
C770,GOOGL,20
C669,META,20
C680,AAPL,10
C414,META,20
C918,AAPL,5
C125,MSFT,-10
C719,GOOGL,5
C832,AMD,20
C945,AAPL,20
C197,NFLX,-10
C947,TSLA,10
C377,NFLX,-10
C995,AAPL,-10
C999,MSFT,20
C221,INTC,20
C905,NFLX,20
C684,INTC,5
C968,MSFT,20
C733,INTC,20
C634,META,20
C144,AMZN,10
C390,AMD,10
C865,NVDA,-10
C729,INTC,-10
C440,MSFT,10
C671,META,10
C991,NFLX,5
C742,FAKE,20
C934,TSLA,10
C73,AMZN,10
C631,TSLA,5
C863,META,10
C309,MSFT,20
C202,META,-10
C388,MSFT,-10
C511,INTC,-10
C40,AAPL,5
C749,NVDA,10
C662,TSLA,20
C571,FAKE,5
C147,GOOGL,10
C121,NVDA,5
C799,GOOGL,10
C217,TSLA,10
C23,AMD,10
C534,FAKE,-10
C479,INTC,5
C436,AMZN,5
C618,GOOGL,5
C737,AAPL,5
C660,META,20
C795,GOOGL,-10
C619,AMD,10
C740,MSFT,20
C703,GOOGL,10
C45,TSLA,5
C808,AAPL,10
C108,MSFT,10
C17,AAPL,-10
C527,MSFT,10
C923,INTC,5
C858,FAKE,-10
C102,NVDA,20
C791,NFLX,-10
C130,GOOGL,10
C275,GOOGL,-10
C919,FAKE,-10
C704,AMZN,20
C560,NFLX,5
C679,NVDA,5
C73,NVDA,20
C509,NFLX,-10
C312,AMZN,20
C788,GOOGL,-10
C261,FAKE,20
C848,AAPL,-10
C278,AAPL,20
C539,META,20
C175,FAKE,20
C419,NVDA,-10
C589,FAKE,-10
C978,AMD,20
C736,AMZN,10
C640,INTC,20
C829,TSLA,10
C795,META,20
C349,AMZN,20
C497,NVDA,10
C752,META,20
C514,META,-10
C131,AAPL,10
C302,AMZN,5
C670,TSLA,10
C682,FAKE,-10
C413,INTC,10
C412,FAKE,20
C641,AAPL,10
C856,NFLX,20
C15,GOOGL,20
C987,AAPL,10
C136,META,10
C722,META,20
C174,TSLA,-10
C465,NVDA,20
C549,AMD,10
C63,AAPL,10
C597,GOOGL,20
C831,FAKE,5
C712,TSLA,5
C679,NVDA,10
C34,AMD,5
C232,AMZN,-10
C975,GOOGL,20
C269,META,-10
C762,NVDA,-10
C608,AMD,20
C180,INTC,5
C691,GOOGL,20
C641,INTC,5
C438,NFLX,-10
C7,GOOGL,10
C984,INTC,5
C906,AMZN,10
C531,AMD,10
C77,META,-10
C478,AMD,5
C9,FAKE,10
C325,AAPL,5
C900,INTC,10
C646,META,-10
C257,MSFT,10
C603,MSFT,5
C280,MSFT,5
C354,TSLA,-10
C243,NVDA,5
C711,FAKE,5
C966,FAKE,20
C446,NVDA,-10
C870,AMD,5
C309,NVDA,20
C890,INTC,10
C718,INTC,5
C395,META,20
C202,AMD,20
C577,GOOGL,-10
C683,INTC,10
C483,TSLA,20
C910,NFLX,10
C574,AAPL,10
C695,NFLX,5
C488,AMZN,5
C197,AMD,10
C425,NFLX,-10
C223,AMZN,20
C832,INTC,-10
C959,INTC,20
C363,INTC,-10
C800,MSFT,5
C45,AAPL,10
C829,AAPL,10
C675,INTC,20
C422,NFLX,20
C318,MSFT,20
